nu_rs,-0.0009,-0.00089,-0.00088,-0.00087,-0.00086,-0.00085,-0.00084,-0.00083,-0.00082,-0.00081,-0.0008,-0.00079,-0.00078,-0.00077,-0.00076,-0.00075,-0.00074,-0.00073,-0.00072,-0.00071,-0.0007,-0.00069,-0.00068,-0.00067,-0.00066,-0.00065,-0.00064,-0.00063,-0.00062,-0.00061,-0.0006,-0.00059,-0.00058,-0.00057,-0.00056,-0.00055,-0.00054,-0.00053,-0.00052,-0.00051
0.0,0.0,0.0,9.295013588588713,9.269108232862525,47.83154117770049,9.981743208142706,0.0,6.733666239851702,6.193245317393877,3.6048073920686603,2.0000000000358846,2.0000000000001625,2.0000000042302575,2.000183006145385,2.7786553207081095,3.419965228329349,3.6404006756167613,0.0,20.448429201738424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1e-05,0.0,0.0,0.0,9.34258097908721,9.326363280576759,9.245679329671065,10.676471874629588,20.938097206193355,11.564724423695246,7.699682457814036,4.067715830588667,2.854637341808711,11.503089497765183,2.053330562439699,2.5409383770338585,3.6400987384171324,3.4977939517144114,5.037416523161603,3.6327441525628457,3.766890678526994,3.40179747180929,3.4263646796421154,3.718326404250436,3.7015019345602407,3.7327233854209445,3.6344927584231033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e-05,0.0,0.0,0.0,9.416847197795095,9.147095440149265,9.191822096034246,9.282351099355875,9.400417150021745,10.706616826240277,10.675345928119643,10.944961840768809,21.47514873478303,8.499998674805703,2.1000081515152638,2.0001347680502373,2.0000000009748677,3.2990991590501118,3.8000376266336904,3.5625981546043977,3.7989358062861274,3.7230810018568046,3.410758676061991,3.5252247578004527,3.5057891550028115,3.6023564831084562,3.6072051564335506,3.681161761334432,3.5733180878364355,3.5204436181224112,3.5617676548003696,3.5191998481642286,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e-05,0.0,0.0,0.0,0.0,9.458857083158396,9.20861720760958,9.254057671411214,9.330635301936717,9.414327858366386,9.558667545586566,10.579244647355269,10.534971289641987,10.594111802479926,21.559691786854078,10.702704009762334,10.606301611778521,7.5999999999192,21.56735914885099,3.1152363161723753,4.0413726152590534,3.670950420823365,3.8029929936737714,3.418342034686054,3.502034876410819,3.4656077942581187,3.584555094724947,3.542693797027077,3.6412296785043683,3.629401948844576,3.686196197168718,4.116419677790408,2.0000000000000173,4.13607198739922,2.0000000799849187,0.0,0.0,0.0,0.0,0.0,0.0
4e-05,0.0,0.0,0.0,0.0,0.0,9.497509231503631,9.261789983508157,9.313270383274372,9.379021806516478,9.452623631886881,9.557894036659706,9.700267937265004,9.896546346580534,10.619963809758703,10.58461662498478,10.634947377949493,10.686790623598455,10.70993390238765,10.7291741113002,10.734850844898657,10.847349002151375,10.242161685798614,10.599360180609095,11.995171013378322,3.489892279364982,3.4881244290620734,3.515772290374026,3.5387896569767157,3.5438765910214043,3.662950347604508,3.7964929427351426,4.179680294369713,3.817292611935236,3.779419507497415,11.090563965383474,10.849674863930417,0.0,0.0,0.0,0.0
5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31222642907596,9.36523294814364,9.427869190514198,9.496099285505297,9.584712033481777,9.692695803065334,9.831390333322725,9.993216711983537,10.610640899938838,10.581716084428798,10.650407421105077,10.714347687928305,10.739338313582387,10.741333120452598,10.741631299380826,21.655333886977978,21.542598946033014,10.694382354686175,10.611105299205711,11.42147914620776,3.6763396630054515,3.5950675888288206,3.596319788287072,10.591513312858057,10.68730803671102,6.899999999997828,12.015802844231034,10.43438029702909,10.397513381944925,10.313894796301538,10.290495090914005,10.258149683525668,0.0
6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36412272372354,9.416703600198987,9.477394293843982,9.541672541375965,9.621380446398597,9.715386724941533,9.820775088438022,9.953682023821782,10.091790511696374,10.606833775844636,10.657798393077911,10.662265994541144,10.71427076766952,10.709324574064294,10.828081326988087,21.686938718162054,21.649282848295865,21.52984990900947,21.617053256281274,21.467297591790782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.415904026805325,9.461446629624547,9.522009832545345,9.59209888710047,9.663899151054563,9.74199609549571,9.835208897142417,9.943915996597694,10.064741525423239,10.187164545184912,10.55033065490045,10.740780280321912,32.39628200123888,21.661958117964076,10.777694082268516,10.810950820680038,21.721990140667305,10.719884244770272,21.653563288136635,21.571484723673517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.467065091310893,9.517116735982727,9.56826552692945,9.638203996249164,9.705396682416206,9.776429864457965,9.861023607753385,9.964361146320908,10.059432962876713,10.171785081748174,10.256060413282581,10.687347373491836,10.738146713814482,21.722341421691212,10.776411886827816,10.864262106774335,10.775309727579193,21.665770300568916,21.576073756958845,10.169772100580632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.517542169069317,9.568404109988276,9.622543979757854,9.688273726257846,9.743830594388431,9.814376426744932,9.889887209034985,9.988731086237715,10.065019999207703,10.16908209150628,10.273766013246188,10.301586581472803,10.663027258880248,21.765535426694207,10.786691051559002,10.751255728970248,10.809415410875523,21.701841762217374,21.613619947966715,10.449222514237478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.567275563161518,9.618551357218342,9.67529732927587,9.731814034159667,9.785011930602808,9.84899419631816,9.957014206378341,9.999674259013302,10.084652919601647,10.17564729349608,10.272103171457392,10.371119478128279,10.388721831162007,10.705185252224853,10.799314289161574,10.766563333035652,10.793282920117203,10.801765294254304,21.689795905099302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.616126163648788,9.674773707868642,9.721895569775981,9.770721104427107,9.82739862954301,9.965691237456566,9.997822115206281,10.030293323376807,10.106668111239037,10.190588988292168,10.278841265101192,10.369521368784037,10.458839744698063,10.49692579650516,10.82890691732515,10.709860372140604,10.793783802874053,10.8188780758684,21.639388474597002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.675378333017063,9.722992080574407,9.76915882009469,9.812864508274089,9.870882189495468,10.008978195010453,10.037910951655808,10.06315461195802,10.132840506761376,10.209750495440407,10.292271819211049,10.376225643129104,10.458417373022089,10.512380357158282,20.390018275121168,10.828571526612855,10.727701047184505,21.688198284779517,9.602858644193084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.723813372364269,9.768244097222349,9.812105394298026,9.854573218585253,10.026950488300228,10.042469905590893,10.032357624152002,10.095206129972496,10.161333743988232,10.232433919521869,10.309260711324399,10.386261092598142,10.464709981737407,10.544185034628063,20.283239505520797,20.575474367768297,10.787229529847522,21.680134812424825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
